TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2390611616569436914, 3.000000, 14:22:30:095, 14:23:17:199, 6.06681, 47.1034, 0,  - , 4.43296
2414096359491665424, behave%2:29:00::, 14:22:19:428, 14:22:20:443, 3.01785, 1.01421, 1,  - , 7.90388
2418339059135463580, instead%4:02:01::, 14:22:26:011, 14:23:17:199, 9.78636, 51.1882, 1,  - , 14.2042
2469515225964199258, cannot, 14:22:18:887, 14:23:17:199, 56.6127, 58.3122, 0, 300, 72.9519
2491216163400447466, ,@89d5fc2d-699a-4510-8d7c-f3c0e92b4d0f, 14:22:35:605, 14:22:57:891, 3.71355, 22.286, 0,  - , 5.06345
2493461862721859238, negative, 14:22:59:062, 14:23:05:798, 4.54805, 6.73608, 1,  - , 1.85434
2531542951854501732, however, 14:22:18:887, 14:23:17:199, 161.284, 58.3122, 1, 600, 125.12
2559006977227936220, ,@65798dc5-ceda-4b00-9c5a-07b12fc706d0, 14:22:25:471, 14:23:14:757, 1.98252, 49.2862, 0,  - , 19.7632
2635402030244951882, distantly, 14:22:20:443, 14:22:29:432, 1.5538, 8.98908, 1, 600, 3.44327
2694483228667874335, 3000@4e7b0c23-d89c-443a-8063-9b16d3c9a7fa, 14:22:34:506, 14:23:17:199, 8.40398, 42.6929, 0,  - , 9.98266
2745089671259032083, insistency%1:26:00::, 14:22:58:595, 14:23:17:199, 5.3884, 18.6036, 1,  - , 4.09619
2818749737574639990, in.r@0af49500-306b-4c23-86f0-8251528e8a8d, 14:22:26:427, 14:22:56:347, 2.11085, 29.9199, 0,  - , 9.54643
2860607146532138253, world, 14:22:19:662, 14:22:39:034, 1.84017, 19.3721, 1, 2100, 51.7025
2884103069529025768, nearly, 14:22:19:548, 14:22:23:455, 0.633122, 3.90739, 1, 600, 35.012
2921446229347444321, pressure%1:04:00::, 14:22:58:830, 14:23:17:199, 5.3739, 18.3687, 1,  - , 4.59478
2942369283208831122, do.v@e18b928f-cab0-43e7-8d0a-33fa668f8ee8, 14:22:18:999, 14:23:17:199, 21.1342, 58.1999, 0,  - , 34.6242
2957426483451999844, have.v@fd13827f-0766-4626-94dd-3fae3687c5c4, 14:22:30:095, 14:23:00:954, 1.70494, 30.8588, 0,  - , 15.6199
3007531489510329056, arthropods, 14:22:19:428, 14:23:17:199, 8.09954, 57.7705, 0, 1200, 2.03801
3019593057155481529, rapidly, 14:22:20:443, 14:22:27:109, 2.3653, 6.66667, 1, 600, 8.02103
3037490115354289999, hydraulic%3:01:01::, 14:22:26:307, 14:23:16:911, 1.70907, 50.6036, 1,  - , 9.97156
3056013185329419940, however%4:02:04::, 14:22:18:999, 14:23:17:199, 6.23787, 58.1999, 1,  - , 5.53751
3088733034393613042, instead%4:02:00::, 14:22:26:145, 14:23:17:199, 6.06928, 51.0542, 1,  - , 14.2042
3111872955840072924, muscles, 14:22:19:428, 14:23:17:199, 20.3043, 57.7705, 0, 300, 1.37165
3190967192788588617, perform%2:41:00::, 14:22:19:428, 14:22:20:443, 2.57463, 1.01421, 1,  - , 5.40488
3198522095430569016, by, 14:22:19:428, 14:23:14:409, 2.20997, 54.9806, 1, 3600, 19.5368
3232521488727240411, the, 14:22:19:662, 14:22:57:422, 2.06087, 37.7601, 0, 31500, 30.0373
3276384442278688887, pressure%2:41:00::, 14:22:58:595, 14:23:17:199, 5.35187, 18.6036, 1,  - , 4.59426
3277292909391632672, bash%1:11:01::, 14:22:19:428, 14:22:20:443, 2.65184, 1.01421, 1,  - , 6.90399
3291950834808927078, related, 14:22:20:443, 14:22:42:084, 0.790493, 21.6416, 1, 2400, 10.5184
3304298839634554897, get_along%2:42:00::, 14:22:19:428, 14:22:20:443, 2.1476, 1.01421, 1,  - , 4.90292
3343555454905260431, 2.000000, 14:22:59:310, 14:23:17:199, 5.13576, 17.8885, 1,  - , 4.29345
3360820728462565965, Wd, 14:22:30:436, 14:23:17:199, 6.81844, 46.7624, 1,  - , 4.8595
3448571266500972573, 8.000000, 14:23:00:708, 14:23:04:376, 4.53134, 3.66855, 1,  - , 3.52162
3467261778595980833, do%1:11:00::, 14:22:19:428, 14:22:20:443, 2.68822, 1.01421, 1,  - , 6.40726
3480377845654329160, nematocide, 14:22:30:095, 14:22:30:095, 1.91897, 0, 1,  - , 4.42922
3495584772683644408, near, 14:22:19:548, 14:22:23:455, 0.688715, 3.90738, 1,  - , 38.5073
3495849701087578051, to, 14:22:20:785, 14:22:27:429, 3.40081, 6.64424, 1, 7500, 0.0215167
3515783679539011126, punctuation, 14:22:20:443, 14:23:17:199, 10.9851, 56.7563, 0,  - , 7.0288
3559298718659476496, have, 14:22:19:428, 14:23:17:199, 5.64773, 57.7705, 1, 5100, 261.618
3560807893772195447, most%4:02:02::, 14:22:18:999, 14:22:59:748, 1.15043, 40.7493, 1,  - , 58.4095
3597614663507423337, past%4:02:00::, 14:22:30:740, 14:22:31:317, 2.32328, 0.577274, 1,  - , 6.28357
3599122549138197042, anisoptera@b17a1fed-3a29-4700-a81e-e3dceb449881, 14:22:33:897, 14:23:14:409, 2.01644, 40.5123, 0,  - , 12.432
3720635536872612918, only, 14:22:20:443, 14:22:29:432, 3.83243, 8.98907, 1, 600, 0.263821
