TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
3088733034393613042, instead%4:02:00::, 14:44:18:405, 14:44:18:405, 3.31642, 0, 1,  - , 4.6305
3111872955840072924, muscles, 14:44:10:026, 14:44:38:991, 1.26802, 28.9655, 0, 50, 0.670963
3120818170369724009, spring, 14:44:14:220, 14:44:18:964, 0.411003, 4.74391, 1, 50, 0.000412196
3190077163618617733, over, 14:44:18:553, 14:44:43:810, 6.6859, 25.2574, 1, 250, 0.00137594
3190967192788588617, perform%2:41:00::, 14:44:09:705, 14:44:10:359, 0.525031, 0.653625, 1,  - , 3.79552
3198522095430569016, by, 14:44:10:026, 14:44:38:150, 1.92288, 28.1243, 1, 350, 8.92088
3232521488727240411, the, 14:44:10:243, 14:44:43:810, 9.35076, 33.5669, 0, 3850, 10.6705
3252465319731659927, centralized, 14:44:12:180, 14:44:16:730, 1.51521, 4.55011, 1, 150, 1.66824
3277292909391632672, bash%1:11:01::, 14:44:09:705, 14:44:10:359, 0.840205, 0.653625, 1,  - , 6.29552
3278735105479790987, change, 14:44:11:825, 14:44:16:483, 2.66362, 4.65855, 1, 150, 0.0016672
3281742205922610256, class.n-u@b485a31a-3e88-4d6c-a440-08d37f5ff66f, 14:44:42:376, 14:44:42:376, 3.91088, 0, 0,  - , 1.91667
3291950834808927078, related, 14:44:11:467, 14:44:43:810, 15.8526, 32.3432, 1, 400, 2.50288
3304298839634554897, get_along%2:42:00::, 14:44:09:705, 14:44:10:359, 0.550608, 0.653625, 1,  - , 5.29552
3350877499371054072, cockroaches.n@ccdbe0de-0e92-4d1f-bafb-545104c50ff0, 14:44:15:579, 14:44:40:403, 1.00793, 24.8236, 0,  - , 6.08487
3351181451138097217, nest, 14:44:11:706, 14:44:16:246, 1.86497, 4.53965, 1, 50, 8.33518
3400629513034702805, supernatural, 14:44:13:965, 14:44:18:281, 0.688988, 4.31629, 1, 100, 1.33438
3453213770676138342, lepidopterans, 14:44:13:016, 14:44:43:810, 5.50893, 30.7938, 0, 50, 0.334649
3455791780718899728, LEFT-WALL@sentence@c4af2f2b-7680-487f-bd85-ee110a5ef3c9_parse_0, 14:44:41:749, 14:44:43:810, 5.14751, 2.06161, 0,  - , 5.49066
3467261778595980833, do%1:11:00::, 14:44:09:705, 14:44:10:359, 0.840205, 0.653625, 1,  - , 6.29552
3493723970897146853, threatens.v@1be16cfd-ecc0-4044-9cee-ccdf685f5158, 14:44:40:811, 14:44:43:810, 5.86715, 2.99957, 0,  - , 6.21355
3495849701087578051, to, 14:44:11:467, 14:44:39:942, 4.87335, 28.4748, 1, 850, 4.41997
3515783679539011126, punctuation, 14:44:11:825, 14:44:17:760, -0.431353, 5.93531, 0,  - , 5.00505
3559298718659476496, have, 14:44:10:026, 14:44:42:376, 1.70879, 32.3507, 1, 850, 127.921
3560807893772195447, most%4:02:02::, 14:44:09:599, 14:44:15:205, 1.07017, 5.60596, 1,  - , 14.4412
3591405022618065810, blamed, 14:44:29:868, 14:44:33:542, 3.78802, 3.67365, 0, 100, 0
3597614663507423337, past%4:02:00::, 14:44:18:281, 14:44:28:715, 3.06785, 10.4343, 1,  - , 5.873
3720635536872612918, only, 14:44:11:059, 14:44:38:565, 4.45733, 27.5062, 1, 100, 13.2524
3739021597017982655, weevil, 14:44:13:518, 14:44:18:157, 1.99042, 4.63851, 1, 250, 0.00104697
3792874821511745014, )@b4494aa2-d483-4197-8723-74d05b6c31d8, 14:44:38:784, 14:44:43:810, 17.398, 5.02573, 0,  - , 9.38227
3814470672312418245, adapted.v-d@3b5e21f6-e031-4219-a160-a735ef8ff85c, 14:44:41:538, 14:44:43:810, 5.24023, 2.27259, 0,  - , 1.93
3844666842597672798, LEFT-WALL@sentence@3ba3dafc-57df-4c5b-b548-18f1075e56f2_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88636, 0,  - , 5.49066
3879648496245688632, LEFT-WALL@sentence@8e594b0e-04af-4f36-89eb-b3578bedf287_parse_0, 14:44:15:816, 14:44:43:810, 19.346, 27.9946, 0,  - , 14.5862
3883258449991193291, millipedes.n@d43e9827-1afb-4629-9acf-4da2e4251f13, 14:44:34:502, 14:44:43:810, 15.7361, 9.30814, 0,  - , 3.36678
3922655552658054521, centipedes, 14:44:11:059, 14:44:43:810, 21.7263, 32.7516, 0, 100, 1.00244
3941993308885408662, LEFT-WALL@sentence@7dbe3cbb-fe6e-4287-aecf-0d54c8995750_parse_0, 14:44:41:749, 14:44:43:810, 5.14751, 2.06161, 0,  - , 5.49066
3962209070593035917, unlike%3:00:00::, 14:44:17:760, 14:44:43:810, 6.21977, 26.05, 1,  - , 1.00063
